filepath,label
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/4ef71fd3-2d23-4d6a-92b7-a41b2a42c506.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/fa7ad247-7772-4a9b-9244-8ac77a098962.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/2be37515-9ed3-41a5-b312-bbaaa9684b8f.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/2b376137-9210-4b60-ab1d-f0cfabef0dbc.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/3e1c6671-3f01-43fa-aefd-45ea2054fa75.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/098f555a-e437-4dee-b3e1-f7344f9060e5.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/df926a05-3c6d-4cc5-a2b1-13fe3fd98127.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/698f130b-41ff-414d-908c-8d8c0f82d4a8_00000749.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/5e898ee3-2d11-4f7f-9a10-528eef1197c3.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/cd8e5484-c6cc-4bcc-822f-d8173de002b2.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/bb8c6384-5519-4ffd-a609-e8682943aef6.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/2e8ad03f-d0cd-47d7-82ac-91aaae2b613d.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/70cccaec-4a6b-442a-958c-fdece576b7ad.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/9d680c6b-fe55-4c3e-8b8b-207830814daf.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/70191519-63ec-43ac-a7e2-7c01f11e2b3d.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/b0300c82-00fb-4af6-a79b-0a47fb678765.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/3ee89ee1-78c0-43e1-9d47-45eda44b40ef.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/d91d2e8b-6b9a-44a2-961a-90f1a73382a2.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/8a32fa44-6ed6-476c-b9e8-9ef2c3dbdd0d.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/a96a8700-bf46-43e4-be81-8d51f7d62cae.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/0e4ed20c-2c4e-45be-a183-c6f61453b45c.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/6817c53e-0e2c-45fb-a75f-c2aa755c5801.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/5bea89c7-3057-467e-bcc6-466f8b87e668.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/cb703b8b-8166-4741-b0de-6dc406ae3523.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/79b990c2-870b-4cdd-8d8d-ad7ea33e0258.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/77ec103c-6441-400e-be56-8b93bc766160.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/ae01286e-695f-4dcd-b38c-c3faaa821a96.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/2781dc1f-d88f-48cc-982e-9f0f147eb6f6.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/f9cdda9c-c788-4546-8987-f3403b228c1c.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/a96179f5-d662-42b0-b0ae-29edefd56e7e.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/1c191971-0925-4bb2-a83f-32ebc0d328ec.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/ccd07ae5-4037-4f6c-a6ad-d9372d8580bf.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/5743d901-aed6-4382-93ec-29de4778c833.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/e95862a4-fd33-4673-ae1d-fc87a4db63ce.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/69af0deb-39bb-4a24-b630-31aae75defcc.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/5a0cccce-4c15-4edf-b6c1-4f94d8bd1cf2.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/76fadd5f-babe-408a-9c5b-c8e285b32e6e.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/b8be9b2c-103a-48d6-ae7c-9461e26518cf.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/6951d9af-0eb9-45ee-84c6-e9c97bba20f8.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/1d339eea-e528-4a8a-b236-68e268ed45ba.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/3638fb40-a662-47e5-9945-0dee7e1db513.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/1bdb1a84-e09c-45bd-be58-f1d56ed0ff06.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/b986b4de-e18f-4b60-8452-56d6ac1ff090.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/a99c7d38-bdbf-45bd-8e88-984510a64ac3.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/973b8928-c4eb-46c5-86d0-78a06e620595.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/a3018db1-e760-470b-ac76-2b47bb4ffda9.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/80a0585e-bee1-4e9a-93c4-895fc3499561.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/dfa22a15-8977-4870-825b-8f9c05b31ada.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/814eedf4-25f6-4d42-b0b7-0e77db894cf3.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/dd941318-8dc6-4d85-bcf4-189b650c80c1.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/b99245a4-de5a-4a6a-8f72-54ac6963c830.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/f9ca7584-427d-4a2a-b7ab-d08aa5d08f76.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/1547239e-0bf2-4798-9260-15978990bad5.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/ddd60fc8-99a0-4243-8bd4-6622a4aefb63.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/15e3ebb7-8dc7-4b2b-b93d-1b5731185c97.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/972cb636-924a-4d94-b6bc-d0298b7a6abb.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/c7377417-9345-40ec-944f-4543ac81a1e7.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/3528ad58-64c1-4086-bea4-5c5fda2f73cb.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/28b93758-b5e6-4d25-b410-63b7adc262de.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/a7c35d25-0809-4866-a913-4edfd2caed1e.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/409bb2f1-c48b-4452-8e49-efa2ec19d52f.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/e318de62-898c-4eb3-b104-01d3adfb7f24.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/cb4e017d-a25f-4575-89ce-6459e6810e10.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/90583c3e-d705-45b3-88e0-50fb9e5f7c8f.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/0c8f9293-66ae-4dca-bbe6-fcaaeb4d13ee.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/bd3ec614-b071-4c90-911c-ba5c0c73eda3.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/0d53b1bb-ed38-4458-8e88-729d5fe4939e.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/812f948c-c507-4714-acf3-fbee9932bf43.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/00e241d0-6679-4da7-bd9e-d1cfb56a33e5.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/37f3236b-3a58-49e8-878b-1dc5b59afa11.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/43e90609-795f-4ab0-9522-b98336a50b43.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/7ace0d78-4508-470e-8c7f-919ce50dd901.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/550cf163-5010-4c55-923d-cc5af7e09af3.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/0216181d-8f5d-4c59-a08d-c879939ca53a.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/a3158f5b-a5df-4b23-afc4-9819a22bae76.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/1a71959b-7a92-422e-bbf9-5a91cd128ffd.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/1e40822e-8af8-47c5-bbd7-6a581b698cd0.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/0c556b9f-a3aa-4153-b3a0-8e7daea90f70.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/80a2a9b3-d142-4487-bef0-b9e416e52fc1.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/0a874a44-90ea-42ea-a467-92a1d3a4a26c.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/51bc03de-60ba-4194-af1f-669d101642b6.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/9feba352-f0b3-47c5-8a34-4b0c0fac1e15.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/6a59a7fc-22cd-40a2-8ded-306d666e983f.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/7aafaf4b-89f6-415c-84ea-733efe9ca4e9.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/c4c6a103-88c2-406e-be13-95e6a8c2643d.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/8b1daa47-d4cd-45b6-a4f2-ec293910c45c.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/3016a403-4cb1-465c-988b-6729677f7ef8.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/698f130b-41ff-414d-908c-8d8c0f82d4a8_00000697.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/1ed2d630-dcee-409e-9669-e3bb0849925e.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/73fa0ded-9565-430c-87f5-d2e3927a87db.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/0f380c75-78d0-45a1-a706-5783bcd2743e.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/0af8e39c-450a-4880-9171-495cfe2f05ca.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/e6c7e1ea-8f20-4d6e-bb40-826d4e6336e5.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/df9816c7-7a23-4e6c-ba79-bfdbf6c587c6.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/82aafaf4-081a-4350-a852-38c7eb0b66fa.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/139adf37-d948-44ef-986b-14e17d41b868.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/ae195294-85c3-4878-85f0-9d5c6e935d23.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/9222869e-3577-4fb6-80ea-a4399d445913.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/c22475d3-86fc-4dc2-808b-b571ec70c763.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/0f6bd435-df6c-4f22-9ad1-b2424e1ab3d6.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/38ead09a-ec86-4b6a-8046-2d134fcdb4d6.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/58e5fff9-50ec-437b-beff-1633c9e8b417.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/c6c74138-86a4-489c-840b-b01d5502df09.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/ebaf0c5e-1b02-4306-8bef-c9a0c053ffe1.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/7f4eb2bc-5bc6-4733-a417-35d9ed3b6fb8.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/398368d8-b3b5-40c8-b106-02aea843ddb4.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/3da4f98b-fa58-4a91-9e72-56d84d9fb4c9.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/ae33f6ee-6d9e-47bb-87b2-54e1a784624d.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/da2f23c8-7c1d-4e9c-9ca0-7337cc3c2252.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/281cf789-a847-4c4b-9a76-5cafb93ea990.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/3d47d74a-fcdf-469e-940b-cd6999a79556.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/bb491e94-685a-428b-bf0c-472a9bc109dc.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/3b3034a7-5879-4a4c-916d-5f5657ed5745.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/8fe1f15d-9423-4334-b63a-6446fbf2f59c.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/ab7ecbfc-81ac-4a1b-9b37-ae6b59119898.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/d455c700-6406-4691-910c-6693f9126e35.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/cf066780-f87b-4c54-b3d3-ebe7a30ec849.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/3a0ccf98-66a6-454f-8d2f-37ab24a2c1a8.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/bbe5f8cc-1a38-45dd-aeb3-decda6669604.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/016858b4-36f8-47d7-97ca-1570bcaba413.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/20fcf45c-065f-484a-bbf3-0969e5cf500f.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/06e4732b-9335-4c5a-a1af-17833b81905d.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/e39161da-fa27-4d2f-b48b-043db39d273a.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/594ff788-59b2-437d-9772-bebdb551d11b.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/3bf2985c-07ae-4415-be36-e69712bdba24.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/e12e582a-086a-492a-9a5a-34dfb194118e.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/9ea53f3d-b05d-4f56-9d6a-a0283179ac32.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/ee9948d8-36f7-47b8-9424-999071cc0c7a.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/e789a071-d752-4016-be77-f8885723e3eb.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/e8d47686-43c1-4ae7-837a-caf6f2713618.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/1f81e8f8-c4e3-4d4b-af76-e5b29addbc4d.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/1f031a07-c11f-4cdd-96b8-01ee18b65909.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/ba0ef860-9a26-44c2-bb5e-830c0e203f12.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/cad28692-8195-4e02-9a64-eda99dd9351c.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/d993ce9f-471d-4314-b4c2-c601b87b27e9.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/fe8e6330-7424-4934-b002-916b9b7b1454.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/e0e8ba0c-3759-46ea-aaff-fce13742a61d.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/f9482c46-c4d3-40f2-b8dd-c1b493ce2806.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/4b2708e1-2bf6-4270-bf06-5280487361f5.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/82143fa6-db39-4f71-945d-cc0aea4b51b5.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/698f130b-41ff-414d-908c-8d8c0f82d4a8_00001510.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/ea7420ec-6c0a-4f9f-87aa-db53216a4482.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/564931a0-c356-4958-991c-2b1fcf2afcb2.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/5498bd39-466f-45aa-9b7f-88c907bdc4f8.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/dd139189-cd80-4b29-a965-ec26beb72202.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/0014d89e-5afa-4186-99f9-4400c8c58a18.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/583038eb-5984-4784-a30d-8e69785eb221.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/27f8a230-2d6d-4a89-a77e-58f840878123.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/b0f65e0a-c35d-4a34-9564-0efcfa50298d.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/9b420421-8662-4400-8202-6af21b2fad39.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/69f34d95-735b-46bb-a65a-f64f2c2517e2.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/52f453dc-c62f-4035-b79e-a051fe052f05.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/01/4167dda8-03fd-429a-964b-45e5965470e2.jpg,1
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/85765b18-d745-4d36-aade-93b00bbe90ce.jpg,7
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/06/b1a49ca1-0671-4642-b836-543b7040794d.jpg,6
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/03/ff9ceccd-c865-41dd-abc3-6ccf8482365a.jpg,3
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/e581d6cc-5c8f-463e-9974-729e59b974db.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/00/76602e21-7ba7-43b8-83cd-339d39165e76.jpg,0
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/3897aa94-5780-46b4-8d23-7381008f3fbd.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/02/73832d8a-2661-4f93-a660-ec306800dbbe.jpg,2
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/04/daeda9f9-6938-4f5e-85df-ae1d8724ab50.jpg,4
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/958d4f39-fe4b-40c7-b2d0-1b01f9695aef.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/05/d567d013-b2fe-4c84-aa8a-a610d918720b.jpg,5
/Users/srabontideb/Downloads/Young Learner_s Research Lab/GAN/kvasir_bilateral_filtered/07/fb3836d2-d0a4-4626-945a-e24170d0f921.jpg,7
